tox21-esre-bla-p1_summary.csv tox21-nfkb-bla-p1_summary.csv tox21-ror-cho-antagonist-p1_pubchem_summary.csv tox21-rxr-bla-agonist-p1_pubchem_summary.csv tox21-ap1-bla-agonist-p1_pubchem_summary.csv
PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity PUBCHEM_SID,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PUBCHEM_ASSAYDATA_REVOKE,Activity
144213406,NCGC00257218-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213553,NCGC00257149-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211952,NCGC00255634-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212888,NCGC00256782-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213055,NCGC00256528-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213407,NCGC00256931-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213554,NCGC00257167-01,1,0,,,,inactive,inactive,,0,active 144211953,NCGC00256309-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212889,NCGC00256820-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213056,NCGC00256545-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213408,NCGC00256951-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144213555,NCGC00257187-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144211955,NCGC00255646-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212890,NCGC00256838-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213057,NCGC00256562-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213409,NCGC00256970-01,1,0,,,,inactive,inactive,,0,inconclusive 144213556,NCGC00257207-01,1,0,,,,inactive,inactive,,0,inconclusive 144211956,NCGC00256198-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212891,NCGC00256858-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213058,NCGC00256580-01,1,0,,,,inactive,inactive,,0,inactive,,0,active
144213410,NCGC00256987-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213557,NCGC00256942-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211958,NCGC00255267-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212892,NCGC00256877-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213060,NCGC00256315-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213411,NCGC00257025-01,1,0,,,,inactive,inactive,,0,inconclusive 144213558,NCGC00256961-01,1,0,,,,inactive,inactive,,0,inconclusive 144211959,NCGC00255941-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212893,NCGC00256897-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213061,NCGC00256334-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive
144213412,NCGC00257045-01,1,0,,,,inactive,inactive,,0,inconclusive 144213559,NCGC00256977-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive 144211960,NCGC00255322-01,1,0,,,,inactive,inactive,,0,inactive,,0,Maybridge 144212895,NCGC00256630-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213062,NCGC00256356-01,1,0,,,,inactive,inactive,,0,inconclusive
144213413,NCGC00257064-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213560,NCGC00256997-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211962,NCGC00255879-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212896,NCGC00256648-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213063,NCGC00256392-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213414,NCGC00257081-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144213561,NCGC00257015-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211963,NCGC00256267-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212897,NCGC00256669-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TransWorld 144213064,NCGC00256430-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sigma
144213415,NCGC00257103-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213562,NCGC00257035-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211964,NCGC00256147-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212898,NCGC00256688-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213065,NCGC00256448-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213416,NCGC00257122-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213563,NCGC00257071-01,1,0,,,,inactive,inactive,,0,inconclusive 144211965,NCGC00256080-01,1,0,,,,inactive,inactive,,0,inactive,,0,CBI-BB 144212899,NCGC00256707-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213066,NCGC00256468-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213417,NCGC00257159-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144213564,NCGC00257092-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive 144211968,NCGC00256251-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212900,NCGC00256725-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Waterstone 144213067,NCGC00256489-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213418,NCGC00257179-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213565,NCGC00257113-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211969,NCGC00256290-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212901,NCGC00256745-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213068,NCGC00256510-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213419,NCGC00257219-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213566,NCGC00257132-01,1,0,,,,inactive,inactive,,0,active 144211971,NCGC00255498-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212902,NCGC00256765-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213069,NCGC00256529-01,1,0,,,,inactive,inactive,,0,inconclusive
144213420,NCGC00256932-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213567,NCGC00257168-01,1,0,,,,inactive,inactive,,0,inconclusive 144211974,NCGC00256154-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212903,NCGC00256783-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213070,NCGC00256546-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent
144213421,NCGC00256952-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213568,NCGC00257188-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211977,NCGC00255147-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212904,NCGC00256801-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213071,NCGC00256581-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213422,NCGC00256971-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213570,NCGC00256943-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211978,NCGC00256035-01,1,0,,,,inactive,inactive,,0,inconclusive 144212905,NCGC00256839-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213072,NCGC00256599-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213423,NCGC00256988-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213571,NCGC00256962-01,1,0,,,,inactive,inactive,,0,inconclusive 144211979,NCGC00256138-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212907,NCGC00256878-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213073,NCGC00256316-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144213424,NCGC00257026-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI 144213572,NCGC00256998-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211980,NCGC00256088-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212908,NCGC00256898-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213074,NCGC00256335-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213425,NCGC00257046-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213573,NCGC00257016-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144211982,NCGC00256112-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212909,NCGC00256918-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213075,NCGC00256357-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144213426,NCGC00257065-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213574,NCGC00257036-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211984,NCGC00255527-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212910,NCGC00256631-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213076,NCGC00256373-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive
144213427,NCGC00257082-01,1,0,,,,inactive,inactive,,0,inconclusive 144213575,NCGC00257055-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211985,NCGC00256277-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212911,NCGC00256649-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Crescent 144213077,NCGC00256393-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI
144213428,NCGC00257123-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive 144213576,NCGC00257072-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211987,NCGC00256308-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212912,NCGC00256670-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213078,NCGC00256412-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213430,NCGC00257180-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive,,,inactive,SIGMA 144213577,NCGC00257093-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211988,NCGC00255635-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212913,NCGC00256689-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213079,NCGC00256431-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213431,NCGC00257198-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144213578,NCGC00257114-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211989,NCGC00256265-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212915,NCGC00256726-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213080,NCGC00256449-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213432,NCGC00257220-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213579,NCGC00257133-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211990,NCGC00255395-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212916,NCGC00256766-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213081,NCGC00256469-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213433,NCGC00256933-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213580,NCGC00257150-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144211992,NCGC00256283-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212917,NCGC00256784-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213082,NCGC00256490-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive
144213434,NCGC00256953-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213581,NCGC00257169-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144211998,NCGC00256263-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212918,NCGC00256802-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213084,NCGC00256530-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213435,NCGC00256972-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213582,NCGC00257209-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144212003,NCGC00256058-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212919,NCGC00256821-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213086,NCGC00256600-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213436,NCGC00257007-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213583,NCGC00257229-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212006,NCGC00256009-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212920,NCGC00256840-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213087,NCGC00256317-01,1,0,,,,inactive,inactive,,0,inconclusive
144213438,NCGC00257066-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213584,NCGC00256944-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144212008,NCGC00256130-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212921,NCGC00256860-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213088,NCGC00256336-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213439,NCGC00257083-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213585,NCGC00256963-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212010,NCGC00256150-01,1,0,,,,inactive,inactive,,0,inactive,,0,Oakwood 144212922,NCGC00256879-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI 144213089,NCGC00256358-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213440,NCGC00257104-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144213586,NCGC00256978-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144212012,NCGC00256278-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212923,NCGC00256899-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Waterstone 144213090,NCGC00256374-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213441,NCGC00257124-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144213587,NCGC00256999-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144212013,NCGC00256066-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212924,NCGC00256919-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213092,NCGC00256413-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213442,NCGC00257142-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213588,NCGC00257017-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212014,NCGC00256293-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212926,NCGC00256650-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa 144213094,NCGC00256450-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144213443,NCGC00257161-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213589,NCGC00257037-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212015,NCGC00256098-01,1,0,,,,inactive,inactive,,0,inconclusive 144212927,NCGC00256690-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213095,NCGC00256470-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213444,NCGC00257199-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213590,NCGC00257056-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144212016,NCGC00255675-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212928,NCGC00256709-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213096,NCGC00256491-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213445,NCGC00257221-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213591,NCGC00257094-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144212017,NCGC00256132-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212929,NCGC00256727-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213098,NCGC00256547-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213446,NCGC00256934-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213592,NCGC00257115-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212021,NCGC00257540-01,1,0,,,,inactive,inactive,,0,inactive,,0,Enamine 144212930,NCGC00256746-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213099,NCGC00256564-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine
144213447,NCGC00256973-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213593,NCGC00257134-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Sigma 144212022,NCGC00256131-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212932,NCGC00256785-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,TCI 144213100,NCGC00256582-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inconclusive,SIGMA
144213448,NCGC00256989-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213594,NCGC00257151-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212025,NCGC00256137-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212933,NCGC00256803-01,1,0,,,,inactive,inactive,,0,inactive,,0,inconclusive 144213101,NCGC00256601-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
144213449,NCGC00257008-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213595,NCGC00257170-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144212026,NCGC00256014-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212934,NCGC00256822-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213102,NCGC00256318-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213450,NCGC00257028-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213596,NCGC00257189-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144212029,NCGC00255191-01,1,0,,,,inactive,inactive,,0,inconclusive 144212936,NCGC00256861-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,ChemService 144213103,NCGC00256337-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213451,NCGC00257047-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inconclusive 144213597,NCGC00257210-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Alfa 144212030,NCGC00256050-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212938,NCGC00256920-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213104,NCGC00256375-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals
144213452,NCGC00257084-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,LightBiologicals 144213598,NCGC00257230-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,Enamine 144212032,NCGC00255107-01,1,0,,,,inactive,inactive,,0,inactive,,0,SIGMA 144212939,NCGC00256633-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA 144213105,NCGC00256395-01,1,0,,,,inactive,inactive,,0,inactive,,0,inactive,,0,inactive,,0,inactive,SIGMA
